item_id,name,category,price,short_description,designer,depth,height,width,other_colors,sellable_online,rating,reviews_count
IKEA00775,ALEX,Table,17164,Compact furniture suitable for small apartments.,Ola Wihlborg,94,199,71,"White, Green, Blue",False,3.8,305
IKEA00776,BILLY,Cabinet,12873,Minimalist design suitable for modern homes.,Jon Karlsson,74,94,107,"Blue, Grey, Brown",False,4.5,478
IKEA00777,BRIMNES,Chair,7660,Space-saving furniture with easy assembly.,Ola Wihlborg,64,66,98,"Oak, Beige, Green",True,3.0,91
IKEA00778,IVAR,Storage,602,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,73,164,136,"Grey, Beige, Oak",True,3.4,100
IKEA00779,BRIMNES,Table,13476,Minimalist design suitable for modern homes.,Jon Karlsson,84,58,145,"Oak, Black, Blue",True,4.5,419
IKEA00780,TROFAST,Desk,17495,Simple design with clean Scandinavian lines.,Monika Mulder,76,190,189,"Black, Blue, Beige",True,3.2,48
IKEA00781,PAX,Chair,18636,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,23,179,90,"Green, Oak, Beige",True,3.0,141
IKEA00782,TROFAST,Sofa,44101,Affordable and stylish furniture for everyday use.,IKEA Design Team,32,84,163,"White, Oak, Grey",True,4.9,247
IKEA00783,TROFAST,Wardrobe,40107,Minimalist design suitable for modern homes.,Henrik Preutz,67,204,117,"Beige, Blue, Black",True,4.3,198
IKEA00784,POANG,Sofa,23831,Simple design with clean Scandinavian lines.,Henrik Preutz,32,30,146,"Blue, Beige, Black",True,4.2,449
IKEA00785,MICKE,Bed,46326,Simple design with clean Scandinavian lines.,Jon Karlsson,67,145,188,"Green, Grey, Oak",True,3.0,331
IKEA00786,IVAR,Wardrobe,1588,Space-saving furniture with easy assembly.,Henrik Preutz,25,218,113,"Green, Black, Grey",False,3.8,318
IKEA00787,TROFAST,Chair,23327,Minimalist design suitable for modern homes.,Monika Mulder,32,217,128,"Grey, Green, Black",True,4.7,453
IKEA00788,POANG,Cabinet,2579,Compact furniture suitable for small apartments.,Monika Mulder,31,107,170,"Green, Black, Oak",True,4.0,281
IKEA00789,HEMNES,Desk,14369,Compact furniture suitable for small apartments.,IKEA Design Team,33,141,37,"Brown, Green, Oak",True,3.4,136
IKEA00790,ALEX,Storage,44447,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,88,192,155,"Black, Blue, Beige",True,4.7,482
IKEA00791,POANG,TV Unit,4737,Space-saving furniture with easy assembly.,Henrik Preutz,68,213,127,"Blue, Green, Black",True,3.5,153
IKEA00792,BILLY,Chair,6340,Durable furniture with practical storage space.,Ola Wihlborg,44,220,59,"Beige, Black, Brown",False,4.2,5
IKEA00793,LACK,Sofa,39169,Affordable and stylish furniture for everyday use.,Jon Karlsson,69,138,111,"Beige, Blue, Green",True,4.0,313
IKEA00794,POANG,Desk,7484,Minimalist design suitable for modern homes.,IKEA Design Team,88,147,110,"Brown, Blue, Green",True,4.0,238
IKEA00795,MALM,TV Unit,19071,Compact furniture suitable for small apartments.,IKEA Design Team,96,111,109,"Black, Brown, Beige",False,4.3,115
IKEA00796,EKET,Bed,46645,Minimalist design suitable for modern homes.,IKEA Design Team,62,69,83,"Oak, Beige, Blue",True,4.8,402
IKEA00797,MALM,Storage,48169,Minimalist design suitable for modern homes.,Henrik Preutz,40,35,170,"Blue, Brown, Oak",False,5.0,392
IKEA00798,PAX,Bookshelf,5206,Affordable and stylish furniture for everyday use.,Henrik Preutz,56,208,79,"Blue, White, Black",True,4.5,302
IKEA00799,IVAR,Sofa,47002,Durable furniture with practical storage space.,Monika Mulder,40,177,65,"Green, Beige, Oak",True,4.8,112
IKEA00800,HEMNES,Desk,48688,Space-saving furniture with easy assembly.,IKEA Design Team,66,215,177,"Black, Beige, Green",False,4.9,223
IKEA00801,ALEX,Table,4190,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,80,75,43,"Black, Grey, Beige",True,4.2,81
IKEA00802,ALEX,Bookshelf,16555,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,50,131,155,"Grey, Beige, Green",True,4.3,197
IKEA00803,TROFAST,Dining Furniture,43655,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,68,100,191,"Green, Brown, White",True,3.2,67
IKEA00804,EKET,Dining Furniture,44328,Affordable and stylish furniture for everyday use.,Jon Karlsson,22,180,176,"Green, Brown, Beige",True,4.6,97
IKEA00805,PAX,Storage,42743,Space-saving furniture with easy assembly.,Monika Mulder,58,176,62,"Black, Brown, White",True,3.8,363
IKEA00806,KALLAX,Bookshelf,36940,Simple design with clean Scandinavian lines.,Ola Wihlborg,87,155,46,"Black, Blue, Green",True,3.4,311
IKEA00807,BRIMNES,Table,847,Affordable and stylish furniture for everyday use.,Monika Mulder,60,61,40,"Brown, Grey, Black",True,3.2,136
IKEA00808,IVAR,Sofa,6044,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,58,123,169,"Brown, Oak, Beige",True,3.5,28
IKEA00809,MICKE,Bed,43697,Affordable and stylish furniture for everyday use.,Monika Mulder,37,177,155,"Beige, Grey, Brown",True,4.4,344
IKEA00810,IVAR,Sofa,16037,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,38,106,85,"Brown, Grey, Blue",True,4.2,147
IKEA00811,MALM,TV Unit,28156,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,52,96,127,"Brown, Oak, Blue",True,4.9,351
IKEA00812,PAX,Table,35620,Compact furniture suitable for small apartments.,IKEA Design Team,100,217,98,"Oak, Beige, Brown",True,3.8,83
IKEA00813,BESTA,Bookshelf,25333,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,51,49,99,"Black, Grey, White",False,3.1,332
IKEA00814,BILLY,Wardrobe,22356,Simple design with clean Scandinavian lines.,Henrik Preutz,38,87,100,"White, Green, Oak",True,3.8,58
IKEA00815,TROFAST,Chair,12015,Affordable and stylish furniture for everyday use.,Henrik Preutz,95,155,54,"Beige, Green, Grey",True,4.1,316
IKEA00816,BILLY,Sofa,11689,Durable furniture with practical storage space.,Monika Mulder,43,118,166,"Blue, Oak, Grey",True,3.5,356
IKEA00817,MICKE,Table,43593,Compact furniture suitable for small apartments.,Jon Karlsson,68,175,98,"White, Beige, Blue",True,4.4,132
IKEA00818,ALEX,TV Unit,27909,Space-saving furniture with easy assembly.,Monika Mulder,43,142,120,"Green, Grey, Brown",True,4.9,271
IKEA00819,BRIMNES,Desk,20499,Space-saving furniture with easy assembly.,IKEA Design Team,59,134,110,"Black, Beige, White",True,4.5,488
IKEA00820,BILLY,Table,38202,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,56,171,156,"White, Oak, Beige",True,4.0,268
IKEA00821,ALEX,Dining Furniture,35390,Space-saving furniture with easy assembly.,IKEA Design Team,71,33,187,"Oak, Blue, Beige",True,4.4,364
IKEA00822,MICKE,Wardrobe,16504,Space-saving furniture with easy assembly.,Ola Wihlborg,97,40,185,"Green, Black, Beige",True,3.3,192
IKEA00823,IVAR,Table,34163,Durable furniture with practical storage space.,IKEA Design Team,74,156,127,"Brown, Green, White",True,4.8,132
IKEA00824,IVAR,Cabinet,8223,Durable furniture with practical storage space.,Henrik Preutz,81,105,97,"Oak, White, Beige",False,3.4,161
IKEA00825,ALEX,Cabinet,2820,Minimalist design suitable for modern homes.,Ola Wihlborg,82,44,121,"White, Grey, Oak",True,3.6,59
IKEA00826,KALLAX,Wardrobe,47844,Compact furniture suitable for small apartments.,Monika Mulder,65,32,55,"Blue, Oak, Black",True,4.1,465
IKEA00827,MALM,Bookshelf,8615,Minimalist design suitable for modern homes.,IKEA Design Team,39,198,94,"Oak, Green, Blue",True,3.6,224
IKEA00828,MALM,Cabinet,18159,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,76,71,65,"Beige, Green, Oak",True,3.7,450
IKEA00829,BRIMNES,Desk,7751,Compact furniture suitable for small apartments.,Henrik Preutz,25,64,131,"Blue, Beige, Brown",True,3.3,106
IKEA00830,EKET,Dining Furniture,17918,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,82,170,156,"Brown, Green, Oak",False,3.3,495
IKEA00831,BILLY,Sofa,8764,Compact furniture suitable for small apartments.,Henrik Preutz,84,33,90,"White, Beige, Brown",False,5.0,382
IKEA00832,KALLAX,Bookshelf,31968,Durable furniture with practical storage space.,Henrik Preutz,82,51,139,"Oak, Grey, Black",True,3.5,397
IKEA00833,BILLY,Bed,46436,Compact furniture suitable for small apartments.,Monika Mulder,45,151,56,"Brown, Black, Grey",True,3.5,72
IKEA00834,PAX,Sofa,18446,Compact furniture suitable for small apartments.,Jon Karlsson,74,34,187,"Oak, White, Blue",False,3.8,161
IKEA00835,BRIMNES,Dining Furniture,15665,Compact furniture suitable for small apartments.,Henrik Preutz,74,152,45,"Blue, Beige, White",True,3.2,191
IKEA00836,LACK,Wardrobe,47133,Minimalist design suitable for modern homes.,Jon Karlsson,60,42,76,"White, Green, Blue",True,3.4,246
IKEA00837,LACK,TV Unit,7102,Minimalist design suitable for modern homes.,Jon Karlsson,52,155,123,"Beige, Brown, White",True,4.3,354
IKEA00838,MICKE,Table,22205,Durable furniture with practical storage space.,Henrik Preutz,95,165,184,"Beige, Black, Green",True,3.4,201
IKEA00839,BILLY,Chair,9050,Space-saving furniture with easy assembly.,Ola Wihlborg,35,40,180,"Oak, Black, Beige",False,4.9,43
IKEA00840,MICKE,TV Unit,22971,Durable furniture with practical storage space.,Monika Mulder,45,166,69,"White, Black, Blue",False,4.1,134
IKEA00841,TROFAST,Cabinet,23262,Durable furniture with practical storage space.,Monika Mulder,100,213,60,"Blue, White, Oak",False,4.0,492
IKEA00842,MICKE,Sofa,11439,Affordable and stylish furniture for everyday use.,Henrik Preutz,36,104,41,"White, Blue, Beige",True,4.5,208
IKEA00843,EKET,Dining Furniture,35394,Simple design with clean Scandinavian lines.,Ola Wihlborg,29,72,142,"Blue, Grey, Oak",False,4.2,110
IKEA00844,MALM,Sofa,10984,Affordable and stylish furniture for everyday use.,Jon Karlsson,95,208,32,"Green, Grey, Beige",True,3.6,117
IKEA00845,LACK,Bed,36684,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,48,41,166,"Oak, Brown, White",True,4.9,147
IKEA00846,MALM,Bed,3875,Space-saving furniture with easy assembly.,Jon Karlsson,46,166,59,"White, Beige, Brown",True,3.6,489
IKEA00847,BRIMNES,Cabinet,17803,Space-saving furniture with easy assembly.,Jon Karlsson,72,186,105,"Beige, White, Green",True,4.6,117
IKEA00848,BRIMNES,Bed,12081,Durable furniture with practical storage space.,IKEA Design Team,88,198,179,"Black, Beige, Blue",False,4.9,136
IKEA00849,IVAR,Dining Furniture,42068,Affordable and stylish furniture for everyday use.,Ola Wihlborg,46,143,86,"Beige, Brown, Black",False,3.3,123
IKEA00850,BRIMNES,Bookshelf,24658,Compact furniture suitable for small apartments.,Monika Mulder,31,156,76,"Green, Black, Blue",True,4.1,487
IKEA00851,BRIMNES,Table,42937,Durable furniture with practical storage space.,IKEA Design Team,59,71,75,"Blue, Beige, Grey",True,3.1,41
IKEA00852,PAX,Desk,30319,Space-saving furniture with easy assembly.,Monika Mulder,32,215,164,"Brown, Beige, White",True,3.8,15
IKEA00853,BILLY,Sofa,42735,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,51,51,98,"Brown, Beige, Grey",True,4.6,9
IKEA00854,TROFAST,Chair,36043,Space-saving furniture with easy assembly.,Henrik Preutz,30,81,65,"Green, Blue, Grey",False,4.6,162
IKEA00855,BESTA,Storage,10625,Compact furniture suitable for small apartments.,IKEA Design Team,89,207,98,"Black, White, Blue",True,4.1,57
IKEA00856,MICKE,Bookshelf,9794,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,23,88,139,"Blue, Black, Brown",True,3.5,455
IKEA00857,ALEX,Bookshelf,45506,Space-saving furniture with easy assembly.,IKEA Design Team,82,73,58,"Oak, White, Brown",True,3.2,175
IKEA00858,BILLY,Wardrobe,6056,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,39,75,139,"Beige, Grey, Black",False,3.3,346
IKEA00859,ALEX,Bed,41443,Simple design with clean Scandinavian lines.,Henrik Preutz,64,56,99,"Green, Beige, Brown",True,4.6,369
IKEA00860,TROFAST,Chair,641,Simple design with clean Scandinavian lines.,Jon Karlsson,38,111,67,"Blue, Oak, Beige",False,4.6,62
IKEA00861,POANG,Bookshelf,48124,Durable furniture with practical storage space.,Jon Karlsson,31,112,62,"Brown, Blue, Oak",True,3.6,222
IKEA00862,EKET,Bookshelf,39934,Simple design with clean Scandinavian lines.,Henrik Preutz,37,197,92,"Blue, Oak, Grey",False,4.1,257
IKEA00863,MICKE,Cabinet,15579,Minimalist design suitable for modern homes.,IKEA Design Team,94,213,137,"Oak, Beige, White",True,3.7,109
IKEA00864,IVAR,Sofa,24249,Affordable and stylish furniture for everyday use.,Monika Mulder,37,58,45,"Beige, Brown, Black",True,3.9,432
IKEA00865,IVAR,Cabinet,28094,Compact furniture suitable for small apartments.,Jon Karlsson,48,44,65,"Black, Beige, Blue",True,3.8,18
IKEA00866,BRIMNES,Bookshelf,24857,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,94,48,152,"Brown, White, Black",True,3.3,130
IKEA00867,BILLY,Sofa,37800,Simple design with clean Scandinavian lines.,Monika Mulder,39,76,150,"Brown, Beige, Grey",True,3.9,374
IKEA00868,BESTA,Storage,42759,Space-saving furniture with easy assembly.,IKEA Design Team,56,58,69,"White, Beige, Green",True,4.0,10
IKEA00869,PAX,Bookshelf,45057,Minimalist design suitable for modern homes.,Ola Wihlborg,53,176,158,"Grey, Beige, Black",False,4.9,144
IKEA00870,BILLY,Cabinet,25242,Compact furniture suitable for small apartments.,Jon Karlsson,71,188,44,"Oak, Green, Black",True,4.6,244
IKEA00871,EKET,Wardrobe,43274,Space-saving furniture with easy assembly.,Monika Mulder,68,72,43,"Beige, Green, Oak",True,3.5,58
IKEA00872,BILLY,Wardrobe,40029,Simple design with clean Scandinavian lines.,Henrik Preutz,23,91,102,"Brown, Grey, White",True,3.4,10
IKEA00873,TROFAST,Bed,12802,Affordable and stylish furniture for everyday use.,Jon Karlsson,24,91,98,"Black, Grey, Blue",True,4.1,409
IKEA00874,EKET,Sofa,3647,Durable furniture with practical storage space.,IKEA Design Team,59,32,121,"Grey, Oak, Green",True,3.6,205
IKEA00875,BRIMNES,Wardrobe,8987,Space-saving furniture with easy assembly.,IKEA Design Team,62,134,158,"Black, Grey, Green",True,4.2,200
IKEA00876,EKET,TV Unit,2950,Durable furniture with practical storage space.,Jon Karlsson,39,204,148,"Black, Beige, White",True,4.8,418
IKEA00877,ALEX,Dining Furniture,9730,Simple design with clean Scandinavian lines.,Jon Karlsson,84,162,185,"Beige, Oak, Black",True,3.6,324
IKEA00878,IVAR,Bookshelf,3121,Space-saving furniture with easy assembly.,Monika Mulder,50,83,186,"Black, Green, Grey",False,3.2,12
IKEA00879,MALM,Bed,36356,Simple design with clean Scandinavian lines.,IKEA Design Team,83,54,146,"Beige, Black, Brown",True,3.1,300
IKEA00880,BESTA,Wardrobe,6346,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,78,96,151,"Grey, Blue, Oak",True,4.9,296
IKEA00881,EKET,Sofa,24319,Simple design with clean Scandinavian lines.,Henrik Preutz,71,134,188,"Brown, Oak, Green",True,3.7,354
IKEA00882,PAX,Cabinet,29996,Durable furniture with practical storage space.,IKEA Design Team,99,194,44,"Oak, Beige, Grey",True,3.3,58
IKEA00883,LACK,Bookshelf,10867,Affordable and stylish furniture for everyday use.,Monika Mulder,29,87,129,"Green, Beige, White",True,3.9,333
IKEA00884,MICKE,Storage,7650,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,33,131,140,"Oak, Green, Brown",True,3.6,314
IKEA00885,EKET,Desk,46524,Space-saving furniture with easy assembly.,Monika Mulder,34,101,146,"White, Grey, Black",False,3.3,114
IKEA00886,BESTA,TV Unit,2551,Affordable and stylish furniture for everyday use.,Monika Mulder,27,122,140,"Green, Black, White",True,4.7,492
IKEA00887,TROFAST,Dining Furniture,28215,Durable furniture with practical storage space.,Henrik Preutz,42,51,66,"Black, Brown, Oak",True,3.6,369
IKEA00888,EKET,Bookshelf,34890,Compact furniture suitable for small apartments.,Henrik Preutz,43,43,53,"Blue, Brown, Green",True,3.4,487
IKEA00889,PAX,Storage,31661,Affordable and stylish furniture for everyday use.,Jon Karlsson,75,120,176,"Blue, Green, White",True,3.2,346
IKEA00890,POANG,TV Unit,9976,Durable furniture with practical storage space.,Henrik Preutz,21,68,147,"Brown, Oak, Green",True,4.6,350
IKEA00891,PAX,Bed,34623,Space-saving furniture with easy assembly.,IKEA Design Team,77,62,192,"Green, Beige, Grey",True,3.1,386
IKEA00892,HEMNES,Bookshelf,46141,Affordable and stylish furniture for everyday use.,Jon Karlsson,96,126,85,"Beige, Black, Blue",True,3.7,191
IKEA00893,KALLAX,Bed,20616,Affordable and stylish furniture for everyday use.,IKEA Design Team,83,196,146,"Blue, Oak, Brown",True,4.7,223
IKEA00894,MICKE,Wardrobe,7929,Compact furniture suitable for small apartments.,Monika Mulder,74,125,75,"Brown, Grey, Oak",False,3.6,342
IKEA00895,BRIMNES,Dining Furniture,29170,Space-saving furniture with easy assembly.,Henrik Preutz,99,55,52,"Black, White, Beige",True,4.2,215
IKEA00896,BILLY,Storage,49647,Simple design with clean Scandinavian lines.,Ola Wihlborg,89,55,192,"Green, Grey, Blue",True,4.3,441
IKEA00897,PAX,Desk,15105,Simple design with clean Scandinavian lines.,Monika Mulder,90,127,59,"Oak, Blue, Green",True,3.7,411
IKEA00898,EKET,Bookshelf,42760,Space-saving furniture with easy assembly.,Monika Mulder,20,125,87,"Grey, Brown, Beige",True,3.6,467
IKEA00899,TROFAST,Bookshelf,44624,Compact furniture suitable for small apartments.,IKEA Design Team,73,38,33,"White, Black, Brown",True,3.7,496
IKEA00900,POANG,Bookshelf,16347,Affordable and stylish furniture for everyday use.,Monika Mulder,44,187,194,"Blue, Green, White",False,3.3,330
IKEA00901,PAX,Table,26917,Durable furniture with practical storage space.,Ola Wihlborg,40,141,89,"Black, Beige, Green",True,4.3,406
IKEA00902,PAX,Dining Furniture,17553,Simple design with clean Scandinavian lines.,Ola Wihlborg,40,112,82,"Black, White, Blue",False,3.0,399
IKEA00903,POANG,Table,2322,Affordable and stylish furniture for everyday use.,Ola Wihlborg,30,176,127,"White, Beige, Blue",True,5.0,329
IKEA00904,ALEX,Wardrobe,12725,Compact furniture suitable for small apartments.,Jon Karlsson,58,79,167,"Oak, Beige, Green",True,4.3,145
IKEA00905,BILLY,Table,41618,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,33,58,147,"Black, White, Green",True,3.5,97
IKEA00906,BILLY,Chair,32889,Simple design with clean Scandinavian lines.,Henrik Preutz,46,130,55,"Green, Blue, White",False,3.1,496
IKEA00907,ALEX,Chair,14280,Space-saving furniture with easy assembly.,Monika Mulder,68,110,192,"Green, Blue, Black",True,3.6,467
IKEA00908,MALM,Dining Furniture,37677,Space-saving furniture with easy assembly.,Ola Wihlborg,24,60,117,"Beige, Oak, Grey",True,3.3,384
IKEA00909,LACK,Chair,13137,Affordable and stylish furniture for everyday use.,IKEA Design Team,88,35,162,"Brown, Black, Green",True,4.8,20
IKEA00910,BESTA,Table,14901,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,54,100,153,"Oak, White, Brown",True,3.9,419
IKEA00911,EKET,Bookshelf,34096,Minimalist design suitable for modern homes.,Jon Karlsson,52,74,80,"Grey, Oak, White",True,3.3,110
IKEA00912,BRIMNES,Storage,28906,Minimalist design suitable for modern homes.,Monika Mulder,96,99,111,"Black, Grey, Oak",False,3.4,185
IKEA00913,BESTA,Dining Furniture,4710,Minimalist design suitable for modern homes.,Jon Karlsson,24,160,94,"Blue, Brown, Grey",True,3.8,63
IKEA00914,MALM,Wardrobe,28639,Simple design with clean Scandinavian lines.,Jon Karlsson,65,92,48,"Oak, Beige, Brown",True,3.3,165
IKEA00915,BILLY,Sofa,21378,Space-saving furniture with easy assembly.,IKEA Design Team,62,84,149,"Beige, Black, Grey",True,3.8,313
IKEA00916,HEMNES,Cabinet,14750,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,55,213,185,"Black, Grey, Beige",False,4.4,227
IKEA00917,BESTA,Wardrobe,13484,Compact furniture suitable for small apartments.,IKEA Design Team,83,157,41,"Grey, Oak, White",True,3.9,312
IKEA00918,BESTA,TV Unit,25589,Compact furniture suitable for small apartments.,Ola Wihlborg,22,102,34,"White, Oak, Brown",True,4.7,211
IKEA00919,KALLAX,Cabinet,35070,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,22,47,150,"Black, Blue, Oak",True,3.5,390
IKEA00920,BESTA,Bookshelf,5726,Affordable and stylish furniture for everyday use.,Henrik Preutz,83,186,42,"Blue, Brown, Beige",False,4.0,333
IKEA00921,BILLY,Wardrobe,40998,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,48,42,32,"Brown, White, Green",False,3.5,50
IKEA00922,HEMNES,Wardrobe,35728,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,53,41,58,"White, Brown, Green",True,3.7,318
IKEA00923,TROFAST,Bookshelf,18187,Space-saving furniture with easy assembly.,Jon Karlsson,37,179,147,"Black, Green, Brown",True,4.5,459
IKEA00924,IVAR,Bookshelf,42239,Minimalist design suitable for modern homes.,IKEA Design Team,86,165,91,"Green, Beige, Oak",True,3.6,379
IKEA00925,EKET,Desk,6515,Durable furniture with practical storage space.,Henrik Preutz,30,120,172,"Oak, Beige, Blue",True,4.4,43
IKEA00926,EKET,Sofa,14423,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,79,128,78,"Green, White, Brown",True,4.6,394
IKEA00927,MICKE,Cabinet,21035,Simple design with clean Scandinavian lines.,Henrik Preutz,78,197,69,"Black, Green, Blue",True,3.8,236
IKEA00928,IVAR,TV Unit,34149,Compact furniture suitable for small apartments.,Monika Mulder,44,47,101,"Blue, Black, Beige",True,4.9,300
IKEA00929,ALEX,Chair,10151,Minimalist design suitable for modern homes.,IKEA Design Team,34,91,34,"Green, Black, Brown",True,4.0,276
IKEA00930,EKET,Wardrobe,17903,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,30,120,140,"Oak, Black, Green",False,4.0,32
IKEA00931,EKET,Bed,24732,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,68,217,138,"Oak, Brown, Black",False,3.4,146
IKEA00932,MICKE,TV Unit,32848,Affordable and stylish furniture for everyday use.,Monika Mulder,33,204,42,"Oak, White, Black",True,3.1,23
IKEA00933,POANG,Bed,16146,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,32,100,87,"Blue, Oak, Green",True,3.4,426
IKEA00934,BRIMNES,Bed,32950,Compact furniture suitable for small apartments.,Jon Karlsson,46,118,193,"Grey, Beige, Green",True,4.5,53
IKEA00935,MALM,Cabinet,46405,Affordable and stylish furniture for everyday use.,Monika Mulder,59,206,91,"Brown, Green, Beige",True,3.3,175
IKEA00936,EKET,Table,1333,Space-saving furniture with easy assembly.,Monika Mulder,74,115,35,"Brown, Green, White",True,4.4,441
IKEA00937,KALLAX,TV Unit,23577,Minimalist design suitable for modern homes.,Ola Wihlborg,20,155,93,"Green, White, Blue",True,4.1,153
IKEA00938,IVAR,Desk,34923,Affordable and stylish furniture for everyday use.,Jon Karlsson,38,54,55,"Grey, Blue, Beige",True,3.9,381
IKEA00939,BESTA,Cabinet,17364,Space-saving furniture with easy assembly.,Monika Mulder,52,123,147,"White, Blue, Brown",True,4.4,461
IKEA00940,MICKE,Dining Furniture,39541,Minimalist design suitable for modern homes.,IKEA Design Team,54,205,162,"White, Black, Oak",True,4.3,77
IKEA00941,BESTA,Storage,2524,Compact furniture suitable for small apartments.,Ola Wihlborg,75,122,82,"Black, Green, Oak",True,4.9,454
IKEA00942,ALEX,Dining Furniture,36210,Minimalist design suitable for modern homes.,Ola Wihlborg,42,97,119,"Beige, Oak, Grey",False,4.9,146
IKEA00943,LACK,Desk,3192,Affordable and stylish furniture for everyday use.,Ola Wihlborg,63,186,61,"Blue, Green, Oak",True,3.6,9
IKEA00944,EKET,Dining Furniture,10141,Minimalist design suitable for modern homes.,Jon Karlsson,86,104,189,"Brown, Green, Oak",True,3.1,155
IKEA00945,KALLAX,Storage,3182,Compact furniture suitable for small apartments.,Henrik Preutz,95,61,43,"Green, Brown, White",False,3.7,432
IKEA00946,KALLAX,Sofa,16976,Compact furniture suitable for small apartments.,Henrik Preutz,56,158,200,"Brown, White, Beige",True,3.3,380
IKEA00947,HEMNES,Bookshelf,38852,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,48,38,151,"Beige, Black, Green",False,3.8,500
IKEA00948,BILLY,Bed,20292,Affordable and stylish furniture for everyday use.,Henrik Preutz,42,174,141,"Beige, Blue, Grey",True,4.4,107
IKEA00949,LACK,Table,27782,Affordable and stylish furniture for everyday use.,Jon Karlsson,58,108,51,"Grey, Green, Beige",False,4.1,197
IKEA00950,TROFAST,Bookshelf,6793,Compact furniture suitable for small apartments.,Ola Wihlborg,76,207,110,"Beige, Oak, Brown",False,3.9,497
IKEA00951,PAX,Storage,2312,Affordable and stylish furniture for everyday use.,IKEA Design Team,73,52,65,"Grey, Blue, Black",True,3.3,283
IKEA00952,POANG,Bed,4007,Simple design with clean Scandinavian lines.,Monika Mulder,36,133,31,"Green, Blue, Grey",False,4.7,48
IKEA00953,KALLAX,Bed,43089,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,96,54,104,"Green, Beige, Brown",True,3.2,304
IKEA00954,ALEX,Cabinet,48953,Space-saving furniture with easy assembly.,IKEA Design Team,46,162,66,"Green, Black, Blue",True,3.6,164
IKEA00955,BRIMNES,Sofa,32281,Affordable and stylish furniture for everyday use.,Jon Karlsson,34,47,30,"Brown, Grey, White",True,3.5,58
IKEA00956,EKET,Sofa,33647,Minimalist design suitable for modern homes.,Monika Mulder,27,61,106,"Blue, Oak, Black",True,4.7,284
IKEA00957,LACK,TV Unit,45150,Minimalist design suitable for modern homes.,Ola Wihlborg,35,140,67,"White, Black, Blue",True,3.3,384
IKEA00958,BRIMNES,Cabinet,13629,Minimalist design suitable for modern homes.,Monika Mulder,57,104,200,"Black, Grey, Oak",True,4.3,205
IKEA00959,PAX,Chair,30905,Minimalist design suitable for modern homes.,Monika Mulder,38,37,102,"Green, White, Grey",False,3.0,160
IKEA00960,KALLAX,Dining Furniture,43125,Space-saving furniture with easy assembly.,Ola Wihlborg,76,40,120,"Brown, Oak, Beige",False,3.6,86
IKEA00961,BESTA,Cabinet,33477,Compact furniture suitable for small apartments.,Henrik Preutz,87,129,161,"Black, Green, Beige",True,3.7,373
IKEA00962,POANG,Wardrobe,30611,Space-saving furniture with easy assembly.,Jon Karlsson,55,198,107,"Blue, White, Beige",False,3.8,246
IKEA00963,POANG,Dining Furniture,12320,Affordable and stylish furniture for everyday use.,Ola Wihlborg,87,96,63,"Beige, Grey, Blue",True,4.2,429
IKEA00964,PAX,Chair,3443,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,49,54,200,"Black, Oak, Beige",False,3.6,123
IKEA00965,TROFAST,Desk,7408,Compact furniture suitable for small apartments.,Monika Mulder,73,46,45,"Grey, White, Blue",True,3.9,196
IKEA00966,POANG,Dining Furniture,2429,Compact furniture suitable for small apartments.,Henrik Preutz,33,208,145,"Blue, Black, Beige",True,3.4,256
IKEA00967,EKET,Dining Furniture,19248,Compact furniture suitable for small apartments.,Jon Karlsson,40,141,165,"Oak, White, Grey",True,4.3,347
